,Respodent,Year,Month,Cash,Cash Change,date,Firm ID,Class
798,4511.0,2021,5,3290.0,-5150.0,2021-05-31,AA-KG-SA-1083,Strong
799,4511.0,2021,6,306590.0,303300.0,2021-06-30,AA-KG-SA-1083,Strong
800,4511.0,2021,7,314340.0,7750.0,2021-07-31,AA-KG-SA-1083,Strong
801,4511.0,2021,8,294516.0,-19824.0,2021-08-31,AA-KG-SA-1083,Strong
802,4511.0,2021,9,285601.0,-8915.0,2021-09-30,AA-KG-SA-1083,Strong
803,4511.0,2021,10,299595.0,13994.0,2021-10-31,AA-KG-SA-1083,Strong
804,4511.0,2021,11,322095.0,22500.0,2021-11-30,AA-KG-SA-1083,Strong
805,4511.0,2021,12,348834.0,26739.0,2021-12-31,AA-KG-SA-1083,Strong
806,4511.0,2022,1,383234.0,34400.0,2022-01-31,AA-KG-SA-1083,Strong
807,4511.0,2022,2,367534.0,-15700.0,2022-02-28,AA-KG-SA-1083,Strong
808,4511.0,2022,3,372554.0,5020.0,2022-03-31,AA-KG-SA-1083,Strong
809,4511.0,2022,4,371754.0,-800.0,2022-04-30,AA-KG-SA-1083,Strong
810,4513.0,2021,4,-8650.0,0.0,2021-04-30,AA-SC-ET-1486,Medium
811,4513.0,2021,5,-6400.0,2250.0,2021-05-31,AA-SC-ET-1486,Medium
812,4513.0,2021,6,200620.0,207020.0,2021-06-30,AA-SC-ET-1486,Medium
813,4513.0,2021,7,204730.0,4110.0,2021-07-31,AA-SC-ET-1486,Medium
814,4513.0,2021,8,205130.0,400.0,2021-08-31,AA-SC-ET-1486,Medium
815,4513.0,2021,9,205130.0,0.0,2021-09-30,AA-SC-ET-1486,Medium
816,4517.0,2021,1,-55000.0,0.0,2021-01-31,AA-KS-NA-2410,Strong
817,4517.0,2021,3,-57000.0,-2000.0,2021-03-31,AA-KS-NA-2410,Strong
818,4517.0,2021,4,-21677.0,35323.0,2021-04-30,AA-KS-NA-2410,Strong
819,4517.0,2021,5,90842.0,112519.0,2021-05-31,AA-KS-NA-2410,Strong
820,4517.0,2021,6,829245.0,738403.0,2021-06-30,AA-KS-NA-2410,Strong
821,4517.0,2021,7,927342.4,98097.40000000002,2021-07-31,AA-KS-NA-2410,Strong
822,4517.0,2021,8,942686.4,15344.0,2021-08-31,AA-KS-NA-2410,Strong
823,4517.0,2021,9,1087471.4,144784.99999999988,2021-09-30,AA-KS-NA-2410,Strong
824,4517.0,2021,10,1191279.4,103808.0,2021-10-31,AA-KS-NA-2410,Strong
825,4517.0,2021,11,1227242.4,35963.0,2021-11-30,AA-KS-NA-2410,Strong
826,4517.0,2021,12,1249430.4,22188.0,2021-12-31,AA-KS-NA-2410,Strong
827,4517.0,2022,1,1283458.4,34028.0,2022-01-31,AA-KS-NA-2410,Strong
828,4517.0,2022,2,1337234.4,53776.0,2022-02-28,AA-KS-NA-2410,Strong
829,4517.0,2022,3,1383713.4,46479.0,2022-03-31,AA-KS-NA-2410,Strong
830,4517.0,2022,4,1395851.4,12138.0,2022-04-30,AA-KS-NA-2410,Strong
831,4517.0,2022,10,1396591.4,740.0,2022-10-31,AA-KS-NA-2410,Strong
832,4518.0,2021,4,-2750.0,0.0,2021-04-30,AA-KG-SA-1012,Medium
833,4518.0,2021,5,40581.0,43331.0,2021-05-31,AA-KG-SA-1012,Medium
834,4518.0,2021,6,320834.0,280253.0,2021-06-30,AA-KG-SA-1012,Medium
835,4518.0,2021,7,307064.0,-13770.0,2021-07-31,AA-KG-SA-1012,Medium
836,4518.0,2021,8,299914.0,-7150.0,2021-08-31,AA-KG-SA-1012,Medium
837,4518.0,2021,9,299899.0,-15.0,2021-09-30,AA-KG-SA-1012,Medium
838,4518.0,2021,10,292599.0,-7300.0,2021-10-31,AA-KG-SA-1012,Medium
839,4518.0,2021,11,382449.0,89850.0,2021-11-30,AA-KG-SA-1012,Medium
840,4518.0,2021,12,382403.0,-46.0,2021-12-31,AA-KG-SA-1012,Medium
841,4518.0,2022,1,384103.0,1700.0,2022-01-31,AA-KG-SA-1012,Medium
842,4518.0,2022,2,336903.0,-47200.0,2022-02-28,AA-KG-SA-1012,Medium
843,4518.0,2022,3,406703.0,69800.0,2022-03-31,AA-KG-SA-1012,Medium
844,4518.0,2022,4,404903.0,-1800.0,2022-04-30,AA-KG-SA-1012,Medium
845,4520.0,2021,4,629900.0,0.0,2021-04-30,HR-AL-2045,Medium
846,4520.0,2021,5,633550.0,3650.0,2021-05-31,HR-AL-2045,Medium
847,4520.0,2021,6,982450.0,348900.0,2021-06-30,HR-AL-2045,Medium
848,4520.0,2021,7,993700.0,11250.0,2021-07-31,HR-AL-2045,Medium
849,4520.0,2021,8,1002609.0,8909.0,2021-08-31,HR-AL-2045,Medium
850,4520.0,2021,9,991387.0,-11222.0,2021-09-30,HR-AL-2045,Medium
851,4520.0,2021,10,1036094.0,44707.0,2021-10-31,HR-AL-2045,Medium
852,4520.0,2021,11,1037134.0,1040.0,2021-11-30,HR-AL-2045,Medium
853,4520.0,2021,12,1047024.32,9890.319999999949,2021-12-31,HR-AL-2045,Medium
854,4520.0,2022,1,930624.32,-116400.0,2022-01-31,HR-AL-2045,Medium
855,4520.0,2022,2,926441.07,-4183.25,2022-02-28,HR-AL-2045,Medium
856,4520.0,2022,3,950341.07,23900.0,2022-03-31,HR-AL-2045,Medium
857,4520.0,2022,4,953341.07,3000.0,2022-04-30,HR-AL-2045,Medium
858,4521.0,2021,4,-5520.0,0.0,2021-04-30,AA-SC-ET-1476,Medium
859,4521.0,2021,5,2130.0,7650.0,2021-05-31,AA-SC-ET-1476,Medium
860,4521.0,2021,6,283180.0,281050.0,2021-06-30,AA-SC-ET-1476,Medium
861,4521.0,2021,7,254990.0,-28190.0,2021-07-31,AA-SC-ET-1476,Medium
862,4521.0,2021,8,242840.0,-12150.0,2021-08-31,AA-SC-ET-1476,Medium
863,4521.0,2021,9,254340.0,11500.0,2021-09-30,AA-SC-ET-1476,Medium
864,4521.0,2021,10,244440.0,-9900.0,2021-10-31,AA-SC-ET-1476,Medium
865,4521.0,2021,11,254640.0,10200.0,2021-11-30,AA-SC-ET-1476,Medium
866,4521.0,2021,12,213640.0,-41000.0,2021-12-31,AA-SC-ET-1476,Medium
867,4521.0,2022,1,213840.0,200.0,2022-01-31,AA-SC-ET-1476,Medium
868,4521.0,2022,2,213840.0,0.0,2022-02-28,AA-SC-ET-1476,Medium
869,4522.0,2021,3,0.0,0.0,2021-03-31,AA-YA-ET-2415,Medium
870,4522.0,2021,4,36544.0,36544.0,2021-04-30,AA-YA-ET-2415,Medium
871,4522.0,2021,5,54432.0,17888.0,2021-05-31,AA-YA-ET-2415,Medium
872,4522.0,2021,6,71720.0,17288.0,2021-06-30,AA-YA-ET-2415,Medium
873,4522.0,2021,7,1471.0,-70249.0,2021-07-31,AA-YA-ET-2415,Medium
874,4522.0,2021,8,363484.98,362013.98,2021-08-31,AA-YA-ET-2415,Medium
875,4522.0,2021,9,420101.98,56617.0,2021-09-30,AA-YA-ET-2415,Medium
876,4522.0,2021,10,502994.98,82893.0,2021-10-31,AA-YA-ET-2415,Medium
877,4522.0,2021,11,513996.98,11002.0,2021-11-30,AA-YA-ET-2415,Medium
878,4522.0,2021,12,558565.98,44569.0,2021-12-31,AA-YA-ET-2415,Medium
879,4522.0,2022,1,551087.98,-7478.0,2022-01-31,AA-YA-ET-2415,Medium
880,4522.0,2022,2,617573.98,66486.0,2022-02-28,AA-YA-ET-2415,Medium
881,4522.0,2022,3,805857.98,188284.0,2022-03-31,AA-YA-ET-2415,Medium
882,4522.0,2022,4,908426.98,102569.0,2022-04-30,AA-YA-ET-2415,Medium
883,4522.0,2022,5,908426.98,0.0,2022-05-31,AA-YA-ET-2415,Medium
884,4523.0,2021,1,-400000.0,0.0,2021-01-31,AA-ME-HI-1198,Poor
885,4523.0,2021,3,-500000.0,-100000.0,2021-03-31,AA-ME-HI-1198,Poor
886,4523.0,2021,4,-542000.0,-42000.0,2021-04-30,AA-ME-HI-1198,Poor
887,4526.0,2021,4,12721.0,0.0,2021-04-30,AD-CE-TI-1870,Strong
888,4526.0,2021,5,46811.72,34090.72,2021-05-31,AD-CE-TI-1870,Strong
889,4526.0,2021,6,507762.96,460951.24,2021-06-30,AD-CE-TI-1870,Strong
890,4526.0,2021,7,616058.01,108295.04999999999,2021-07-31,AD-CE-TI-1870,Strong
891,4526.0,2021,8,662939.01,46881.0,2021-08-31,AD-CE-TI-1870,Strong
892,4526.0,2021,9,692565.01,29626.0,2021-09-30,AD-CE-TI-1870,Strong
893,4526.0,2021,10,756386.21,63821.19999999995,2021-10-31,AD-CE-TI-1870,Strong
894,4526.0,2021,11,857191.21,100805.0,2021-11-30,AD-CE-TI-1870,Strong
895,4526.0,2021,12,886778.21,29587.0,2021-12-31,AD-CE-TI-1870,Strong
896,4526.0,2022,1,1047117.39,160339.18000000005,2022-01-31,AD-CE-TI-1870,Strong
897,4526.0,2022,2,1154580.69,107463.29999999993,2022-02-28,AD-CE-TI-1870,Strong
898,4526.0,2022,3,1186895.09,32314.40000000014,2022-03-31,AD-CE-TI-1870,Strong
899,4526.0,2022,4,1198282.09,11387.0,2022-04-30,AD-CE-TI-1870,Strong
900,4527.0,2021,4,26700.0,0.0,2021-04-30,HR-DE-1995,Poor
901,4527.0,2021,5,76400.0,49700.0,2021-05-31,HR-DE-1995,Poor
902,4527.0,2021,6,286400.0,210000.0,2021-06-30,HR-DE-1995,Poor
903,4528.0,2021,1,-90000.0,0.0,2021-01-31,AA-KS-NA-1552,Medium
904,4528.0,2021,4,-99950.0,-9950.0,2021-04-30,AA-KS-NA-1552,Medium
905,4528.0,2021,5,-116016.0,-16066.0,2021-05-31,AA-KS-NA-1552,Medium
906,4528.0,2021,6,162255.0,278271.0,2021-06-30,AA-KS-NA-1552,Medium
907,4528.0,2021,7,158773.0,-3482.0,2021-07-31,AA-KS-NA-1552,Medium
908,4528.0,2021,8,182478.0,23705.0,2021-08-31,AA-KS-NA-1552,Medium
909,4528.0,2021,9,204678.0,22200.0,2021-09-30,AA-KS-NA-1552,Medium
910,4528.0,2021,10,200336.0,-4342.0,2021-10-31,AA-KS-NA-1552,Medium
911,4528.0,2021,11,201936.0,1600.0,2021-11-30,AA-KS-NA-1552,Medium
912,4528.0,2021,12,200165.0,-1771.0,2021-12-31,AA-KS-NA-1552,Medium
913,4528.0,2022,1,202678.0,2513.0,2022-01-31,AA-KS-NA-1552,Medium
914,4528.0,2022,2,205671.0,2993.0,2022-02-28,AA-KS-NA-1552,Medium
915,4528.0,2022,3,216545.0,10874.0,2022-03-31,AA-KS-NA-1552,Medium
916,4528.0,2022,4,220045.0,3500.0,2022-04-30,AA-KS-NA-1552,Medium
917,4530.0,2021,4,16688.0,0.0,2021-04-30,DD-ET-1959,Weak
918,4530.0,2021,5,119372.0,102684.0,2021-05-31,DD-ET-1959,Weak
919,4530.0,2021,6,220572.0,101200.0,2021-06-30,DD-ET-1959,Weak
920,4530.0,2021,7,310153.0,89581.0,2021-07-31,DD-ET-1959,Weak
921,4530.0,2021,8,366920.0,56767.0,2021-08-31,DD-ET-1959,Weak
922,4530.0,2021,9,272647.0,-94273.0,2021-09-30,DD-ET-1959,Weak
923,4530.0,2021,10,298733.0,26086.0,2021-10-31,DD-ET-1959,Weak
924,4530.0,2021,11,375959.0,77226.0,2021-11-30,DD-ET-1959,Weak
925,4530.0,2021,12,632704.0,256745.0,2021-12-31,DD-ET-1959,Weak
926,4530.0,2022,1,716522.0,83818.0,2022-01-31,DD-ET-1959,Weak
927,4530.0,2022,2,785883.0,69361.0,2022-02-28,DD-ET-1959,Weak
928,4530.0,2022,3,591663.0,-194220.0,2022-03-31,DD-ET-1959,Weak
929,4530.0,2022,4,578527.0,-13136.0,2022-04-30,DD-ET-1959,Weak
930,4531.0,2021,4,4830.0,0.0,2021-04-30,AA-SC-ET-1496,Medium
931,4531.0,2021,5,-125070.0,-129900.0,2021-05-31,AA-SC-ET-1496,Medium
932,4531.0,2021,6,190425.0,315495.0,2021-06-30,AA-SC-ET-1496,Medium
933,4531.0,2021,7,204660.0,14235.0,2021-07-31,AA-SC-ET-1496,Medium
934,4531.0,2021,8,212122.0,7462.0,2021-08-31,AA-SC-ET-1496,Medium
935,4531.0,2021,9,211122.0,-1000.0,2021-09-30,AA-SC-ET-1496,Medium
936,4533.0,2021,1,0.0,0.0,2021-01-31,AA-KE-ED-1005,Weak
937,4533.0,2021,4,-7040.0,-7040.0,2021-04-30,AA-KE-ED-1005,Weak
938,4533.0,2021,5,-15562.0,-8522.0,2021-05-31,AA-KE-ED-1005,Weak
939,4533.0,2021,6,-5500.0,10062.0,2021-06-30,AA-KE-ED-1005,Weak
940,4533.0,2021,7,-50615.0,-45115.0,2021-07-31,AA-KE-ED-1005,Weak
941,4533.0,2021,8,76945.0,127560.0,2021-08-31,AA-KE-ED-1005,Weak
942,4533.0,2021,9,92196.0,15251.0,2021-09-30,AA-KE-ED-1005,Weak
943,4533.0,2021,10,101045.0,8849.0,2021-10-31,AA-KE-ED-1005,Weak
944,4533.0,2021,11,36244.0,-64801.0,2021-11-30,AA-KE-ED-1005,Weak
945,4533.0,2021,12,-196146.0,-232390.0,2021-12-31,AA-KE-ED-1005,Weak
946,4533.0,2022,1,-369207.0,-173061.0,2022-01-31,AA-KE-ED-1005,Weak
947,4533.0,2022,2,-896908.0,-527701.0,2022-02-28,AA-KE-ED-1005,Weak
948,4533.0,2022,3,-1085128.0,-188220.0,2022-03-31,AA-KE-ED-1005,Weak
949,4533.0,2022,4,-1097677.0,-12549.0,2022-04-30,AA-KE-ED-1005,Weak
950,4534.0,2021,1,-150000.0,0.0,2021-01-31,AA-KE-NA-1615,Poor
951,4534.0,2021,4,-157100.0,-7100.0,2021-04-30,AA-KE-NA-1615,Poor
952,4534.0,2021,5,-153420.0,3680.0,2021-05-31,AA-KE-NA-1615,Poor
953,4534.0,2021,6,-150665.0,2755.0,2021-06-30,AA-KE-NA-1615,Poor
954,4534.0,2021,7,-159494.0,-8829.0,2021-07-31,AA-KE-NA-1615,Poor
955,4534.0,2021,8,75930.0,235424.0,2021-08-31,AA-KE-NA-1615,Poor
956,4534.0,2021,9,81293.0,5363.0,2021-09-30,AA-KE-NA-1615,Poor
957,4534.0,2021,10,81415.0,122.0,2021-10-31,AA-KE-NA-1615,Poor
958,4534.0,2021,11,97745.0,16330.0,2021-11-30,AA-KE-NA-1615,Poor
959,4534.0,2021,12,99325.0,1580.0,2021-12-31,AA-KE-NA-1615,Poor
960,4534.0,2022,1,100715.0,1390.0,2022-01-31,AA-KE-NA-1615,Poor
961,4534.0,2022,2,106185.0,5470.0,2022-02-28,AA-KE-NA-1615,Poor
962,4534.0,2022,3,110075.0,3890.0,2022-03-31,AA-KE-NA-1615,Poor
963,4534.0,2022,4,110595.0,520.0,2022-04-30,AA-KE-NA-1615,Poor
964,4535.0,2021,4,-100.0,0.0,2021-04-30,AA-SC-ET-1463,Medium
965,4535.0,2021,5,-5200.0,-5100.0,2021-05-31,AA-SC-ET-1463,Medium
966,4535.0,2021,6,230775.0,235975.0,2021-06-30,AA-SC-ET-1463,Medium
967,4535.0,2021,7,211575.0,-19200.0,2021-07-31,AA-SC-ET-1463,Medium
968,4535.0,2021,8,211125.0,-450.0,2021-08-31,AA-SC-ET-1463,Medium
969,4535.0,2021,9,219625.0,8500.0,2021-09-30,AA-SC-ET-1463,Medium
970,4535.0,2021,10,222675.0,3050.0,2021-10-31,AA-SC-ET-1463,Medium
971,4535.0,2021,11,228875.0,6200.0,2021-11-30,AA-SC-ET-1463,Medium
972,4535.0,2021,12,226775.0,-2100.0,2021-12-31,AA-SC-ET-1463,Medium
973,4535.0,2022,1,229175.0,2400.0,2022-01-31,AA-SC-ET-1463,Medium
974,4535.0,2022,2,229175.0,0.0,2022-02-28,AA-SC-ET-1463,Medium
975,4536.0,2021,4,-7820.0,0.0,2021-04-30,DD-ET-1956,Strong
976,4536.0,2021,5,-21532.0,-13712.0,2021-05-31,DD-ET-1956,Strong
977,4536.0,2021,6,20011.9,41543.9,2021-06-30,DD-ET-1956,Strong
978,4536.0,2021,9,192645.55,172633.65,2021-09-30,DD-ET-1956,Strong
979,4536.0,2021,10,125905.55,-66739.99999999999,2021-10-31,DD-ET-1956,Strong
980,4536.0,2021,11,1530.55,-124375.0,2021-11-30,DD-ET-1956,Strong
981,4536.0,2021,12,-89164.45,-90695.0,2021-12-31,DD-ET-1956,Strong
982,4536.0,2022,1,-57145.04,32019.409999999996,2022-01-31,DD-ET-1956,Strong
983,4536.0,2022,2,-70045.04,-12899.999999999993,2022-02-28,DD-ET-1956,Strong
984,4536.0,2022,3,-118905.04,-48860.0,2022-03-31,DD-ET-1956,Strong
985,4536.0,2022,4,-14209.92,104695.12,2022-04-30,DD-ET-1956,Strong
986,4536.0,2022,5,127630.39,141840.31,2022-05-31,DD-ET-1956,Strong
987,4536.0,2022,6,198779.85,71149.46,2022-06-30,DD-ET-1956,Strong
988,4536.0,2022,7,229779.85,31000.0,2022-07-31,DD-ET-1956,Strong
989,4536.0,2022,8,229798.46,18.60999999998603,2022-08-31,DD-ET-1956,Strong
990,4536.0,2022,9,230089.55,291.0899999999965,2022-09-30,DD-ET-1956,Strong
991,4536.0,2022,11,230229.34,139.79000000000815,2022-11-30,DD-ET-1956,Strong
992,4536.0,2022,12,230229.34,0.0,2022-12-31,DD-ET-1956,Strong
993,4537.0,2021,4,-289272.5,0.0,2021-04-30,DD-ET-1957,Poor
994,4537.0,2021,5,-230424.8,58847.70000000001,2021-05-31,DD-ET-1957,Poor
995,4537.0,2021,6,-266434.8,-36010.0,2021-06-30,DD-ET-1957,Poor
996,4537.0,2021,7,-219929.3,46505.5,2021-07-31,DD-ET-1957,Poor
997,4537.0,2021,8,-241900.42,-21971.120000000024,2021-08-31,DD-ET-1957,Poor
998,4537.0,2021,9,-247033.98,-5133.559999999998,2021-09-30,DD-ET-1957,Poor
999,4537.0,2021,10,-260413.98,-13380.0,2021-10-31,DD-ET-1957,Poor
1000,4537.0,2021,11,-260413.98,0.0,2021-11-30,DD-ET-1957,Poor
1001,4537.0,2021,12,-230243.98,30170.0,2021-12-31,DD-ET-1957,Poor
1002,4537.0,2022,1,-249813.98,-19570.0,2022-01-31,DD-ET-1957,Poor
1003,4537.0,2022,2,-285948.98,-36134.99999999997,2022-02-28,DD-ET-1957,Poor
1004,4537.0,2022,3,-315948.98,-30000.0,2022-03-31,DD-ET-1957,Poor
1005,4537.0,2022,4,-278558.98,37390.0,2022-04-30,DD-ET-1957,Poor
1006,4538.0,2021,3,0.0,0.0,2021-03-31,HR-AL-2157,Medium
1007,4538.0,2021,4,-60700.0,-60700.0,2021-04-30,HR-AL-2157,Medium
1008,4538.0,2021,5,-17800.0,42900.0,2021-05-31,HR-AL-2157,Medium
1009,4538.0,2021,6,133556.0,151356.0,2021-06-30,HR-AL-2157,Medium
1010,4538.0,2021,7,160306.0,26750.0,2021-07-31,HR-AL-2157,Medium
1011,4538.0,2021,8,-37652.0,-197958.0,2021-08-31,HR-AL-2157,Medium
1012,4538.0,2021,9,-1177.25,36474.75,2021-09-30,HR-AL-2157,Medium
1013,4538.0,2021,10,61421.75,62599.0,2021-10-31,HR-AL-2157,Medium
1014,4538.0,2021,11,213941.75,152520.0,2021-11-30,HR-AL-2157,Medium
1015,4538.0,2021,12,277364.25,63422.5,2021-12-31,HR-AL-2157,Medium
1016,4538.0,2022,1,172493.69,-104870.56,2022-01-31,HR-AL-2157,Medium
1017,4538.0,2022,2,406783.69,234290.0,2022-02-28,HR-AL-2157,Medium
1018,4538.0,2022,3,536653.69,129869.99999999994,2022-03-31,HR-AL-2157,Medium
1019,4538.0,2022,4,615833.69,79180.0,2022-04-30,HR-AL-2157,Medium
1020,4538.0,2022,6,615833.69,0.0,2022-06-30,HR-AL-2157,Medium
1021,4539.0,2021,4,300.0,0.0,2021-04-30,AD-MO-TI-1862,Medium
1022,4539.0,2021,5,11760.0,11460.0,2021-05-31,AD-MO-TI-1862,Medium
1023,4539.0,2021,6,114168.0,102408.0,2021-06-30,AD-MO-TI-1862,Medium
1024,4539.0,2021,7,134688.0,20520.0,2021-07-31,AD-MO-TI-1862,Medium
1025,4539.0,2021,8,164246.0,29558.0,2021-08-31,AD-MO-TI-1862,Medium
1026,4539.0,2021,9,194596.0,30350.0,2021-09-30,AD-MO-TI-1862,Medium
1027,4539.0,2021,10,228196.0,33600.0,2021-10-31,AD-MO-TI-1862,Medium
1028,4539.0,2021,11,246896.0,18700.0,2021-11-30,AD-MO-TI-1862,Medium
1029,4539.0,2021,12,269696.0,22800.0,2021-12-31,AD-MO-TI-1862,Medium
1030,4539.0,2022,1,305296.0,35600.0,2022-01-31,AD-MO-TI-1862,Medium
1031,4539.0,2022,2,345846.0,40550.0,2022-02-28,AD-MO-TI-1862,Medium
1032,4539.0,2022,3,394196.0,48350.0,2022-03-31,AD-MO-TI-1862,Medium
1033,4539.0,2022,4,410076.0,15880.0,2022-04-30,AD-MO-TI-1862,Medium
1034,4541.0,2021,4,-1500.0,0.0,2021-04-30,AD-MO-KE-2183,Poor
1035,4541.0,2021,5,17900.0,19400.0,2021-05-31,AD-MO-KE-2183,Poor
1036,4541.0,2021,6,312900.0,295000.0,2021-06-30,AD-MO-KE-2183,Poor
1037,4541.0,2021,7,328900.0,16000.0,2021-07-31,AD-MO-KE-2183,Poor
1038,4541.0,2021,8,343050.0,14150.0,2021-08-31,AD-MO-KE-2183,Poor
1039,4541.0,2021,9,350250.0,7200.0,2021-09-30,AD-MO-KE-2183,Poor
1040,4541.0,2021,10,367150.0,16900.0,2021-10-31,AD-MO-KE-2183,Poor
1041,4541.0,2021,11,377600.0,10450.0,2021-11-30,AD-MO-KE-2183,Poor
1042,4541.0,2021,12,381100.0,3500.0,2021-12-31,AD-MO-KE-2183,Poor
1043,4541.0,2022,1,399200.0,18100.0,2022-01-31,AD-MO-KE-2183,Poor
1044,4541.0,2022,2,408072.0,8872.0,2022-02-28,AD-MO-KE-2183,Poor
1045,4541.0,2022,3,417722.0,9650.0,2022-03-31,AD-MO-KE-2183,Poor
1046,4541.0,2022,4,418022.0,300.0,2022-04-30,AD-MO-KE-2183,Poor
1047,4544.0,2021,1,-400000.0,0.0,2021-01-31,DD-ET-1947,Strong
1048,4544.0,2021,4,-419000.0,-19000.0,2021-04-30,DD-ET-1947,Strong
1049,4544.0,2021,5,243100.0,662100.0,2021-05-31,DD-ET-1947,Strong
1050,4544.0,2021,6,304170.0,61070.0,2021-06-30,DD-ET-1947,Strong
1051,4544.0,2021,7,590360.0,286190.0,2021-07-31,DD-ET-1947,Strong
1052,4544.0,2021,8,587880.0,-2480.0,2021-08-31,DD-ET-1947,Strong
1053,4544.0,2021,9,760780.0,172900.0,2021-09-30,DD-ET-1947,Strong
1054,4544.0,2021,10,925280.0,164500.0,2021-10-31,DD-ET-1947,Strong
1055,4544.0,2021,11,726230.0,-199050.0,2021-11-30,DD-ET-1947,Strong
1056,4544.0,2021,12,711930.0,-14300.0,2021-12-31,DD-ET-1947,Strong
1057,4544.0,2022,1,726130.0,14200.0,2022-01-31,DD-ET-1947,Strong
1058,4544.0,2022,2,906777.0,180647.0,2022-02-28,DD-ET-1947,Strong
1059,4544.0,2022,3,302757.0,-604020.0,2022-03-31,DD-ET-1947,Strong
1060,4544.0,2022,4,364857.0,62100.0,2022-04-30,DD-ET-1947,Strong
1061,4544.0,2022,6,372857.0,8000.0,2022-06-30,DD-ET-1947,Strong
1062,4568.0,2021,4,21600.0,0.0,2021-04-30,AD-WE-CH-1859,Strong
1063,4568.0,2021,5,120200.0,98600.0,2021-05-31,AD-WE-CH-1859,Strong
1064,4568.0,2021,6,194500.0,74300.0,2021-06-30,AD-WE-CH-1859,Strong
1065,4568.0,2021,7,253100.0,58600.0,2021-07-31,AD-WE-CH-1859,Strong
1066,4568.0,2021,8,288200.0,35100.0,2021-08-31,AD-WE-CH-1859,Strong
1067,4568.0,2021,9,341600.0,53400.0,2021-09-30,AD-WE-CH-1859,Strong
1068,4568.0,2021,10,418200.0,76600.0,2021-10-31,AD-WE-CH-1859,Strong
1069,4568.0,2021,11,484100.0,65900.0,2021-11-30,AD-WE-CH-1859,Strong
1070,4568.0,2021,12,522900.0,38800.0,2021-12-31,AD-WE-CH-1859,Strong
1071,4568.0,2022,1,586200.0,63300.0,2022-01-31,AD-WE-CH-1859,Strong
1072,4568.0,2022,2,665380.0,79180.0,2022-02-28,AD-WE-CH-1859,Strong
1073,4568.0,2022,3,726580.0,61200.0,2022-03-31,AD-WE-CH-1859,Strong
1074,4568.0,2022,4,757480.0,30900.0,2022-04-30,AD-WE-CH-1859,Strong
1075,4569.0,2021,4,10900.0,0.0,2021-04-30,AA-KE-ED-1065,Poor
1076,4569.0,2021,5,48400.0,37500.0,2021-05-31,AA-KE-ED-1065,Poor
1077,4569.0,2021,6,45400.0,-3000.0,2021-06-30,AA-KE-ED-1065,Poor
1078,4569.0,2021,8,255400.0,210000.0,2021-08-31,AA-KE-ED-1065,Poor
1079,4569.0,2021,9,465400.0,210000.0,2021-09-30,AA-KE-ED-1065,Poor
1080,4570.0,2021,4,-17400.0,0.0,2021-04-30,AD-CW-CH-1778,Weak
1081,4570.0,2021,5,-50050.0,-32650.0,2021-05-31,AD-CW-CH-1778,Weak
1082,4570.0,2021,6,230400.0,280450.0,2021-06-30,AD-CW-CH-1778,Weak
1083,4570.0,2021,7,228400.0,-2000.0,2021-07-31,AD-CW-CH-1778,Weak
1084,4570.0,2021,8,231850.0,3450.0,2021-08-31,AD-CW-CH-1778,Weak
1085,4570.0,2021,9,235200.0,3350.0,2021-09-30,AD-CW-CH-1778,Weak
1086,4570.0,2021,10,236100.0,900.0,2021-10-31,AD-CW-CH-1778,Weak
1087,4570.0,2021,11,242850.0,6750.0,2021-11-30,AD-CW-CH-1778,Weak
1088,4570.0,2021,12,247150.0,4300.0,2021-12-31,AD-CW-CH-1778,Weak
1089,4570.0,2022,1,258450.0,11300.0,2022-01-31,AD-CW-CH-1778,Weak
1090,4570.0,2022,2,280800.0,22350.0,2022-02-28,AD-CW-CH-1778,Weak
1091,4570.0,2022,3,295700.0,14900.0,2022-03-31,AD-CW-CH-1778,Weak
1092,4570.0,2022,4,301150.0,5450.0,2022-04-30,AD-CW-CH-1778,Weak
1093,4572.0,2021,4,42585.0,0.0,2021-04-30,AD-WE-KE-1710,Strong
1094,4572.0,2021,5,78175.0,35590.0,2021-05-31,AD-WE-KE-1710,Strong
1095,4572.0,2021,6,307475.0,229300.0,2021-06-30,AD-WE-KE-1710,Strong
1096,4572.0,2021,7,394175.0,86700.0,2021-07-31,AD-WE-KE-1710,Strong
1097,4572.0,2021,8,418405.0,24230.0,2021-08-31,AD-WE-KE-1710,Strong
1098,4572.0,2021,9,429755.0,11350.0,2021-09-30,AD-WE-KE-1710,Strong
1099,4572.0,2021,10,484055.0,54300.0,2021-10-31,AD-WE-KE-1710,Strong
1100,4572.0,2021,11,514255.0,30200.0,2021-11-30,AD-WE-KE-1710,Strong
1101,4572.0,2021,12,533885.0,19630.0,2021-12-31,AD-WE-KE-1710,Strong
1102,4572.0,2022,1,560135.0,26250.0,2022-01-31,AD-WE-KE-1710,Strong
1103,4572.0,2022,2,599565.0,39430.0,2022-02-28,AD-WE-KE-1710,Strong
1104,4572.0,2022,3,616295.0,16730.0,2022-03-31,AD-WE-KE-1710,Strong
1105,4572.0,2022,4,619275.0,2980.0,2022-04-30,AD-WE-KE-1710,Strong
1106,4574.0,2021,1,0.0,0.0,2021-01-31,AA-KG-SA-1059,Poor
1107,4574.0,2021,2,0.0,0.0,2021-02-28,AA-KG-SA-1059,Poor
